"Data","Adres IP","U¿ytkownik/Us³uga","Komunikat"
"Apr 13 11:42:29","105.101.221.33","27021"," Failed password for invalid user admin from 105.101.221.33 port 38051 ssh2"
"Apr 13 11:42:31","105.101.221.33","27021"," Failed password for invalid user admin from 105.101.221.33 port 38051 ssh2"
"Apr 13 11:42:32","105.101.221.33","27021"," Failed password for invalid user admin from 105.101.221.33 port 38051 ssh2"
"Apr 13 11:42:32","105.101.221.33","27021"," error: maximum authentication attempts exceeded for invalid user admin from 105.101.221.33 port 38051 ssh2 [preauth]"
"Apr 13 11:42:32","105.101.221.33","27021"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=105.101.221.33"
"Apr 13 18:09:59","185.41.184.34","27537"," Bad protocol version identification 'GET / HTTP/1.1' from 185.41.184.34 port 37939"
"Apr 13 19:31:19","37.110.24.51","27636"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.110.24.51  user=root"
"Apr 13 19:31:21","37.110.24.51","27636"," Failed password for root from 37.110.24.51 port 58828 ssh2"
"Apr 13 19:31:31","37.110.24.51","27636"," message repeated 5 times: [ Failed password for root from 37.110.24.51 port 58828 ssh2]"
"Apr 13 19:31:31","37.110.24.51","27636"," error: maximum authentication attempts exceeded for root from 37.110.24.51 port 58828 ssh2 [preauth]"
"Apr 13 19:31:31","37.110.24.51","27636"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.110.24.51  user=root"
"Apr 14 01:05:02","116.255.253.137","27799"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=116.255.253.137  user=root"
"Apr 14 01:05:04","116.255.253.137","27799"," Failed password for root from 116.255.253.137 port 27266 ssh2"
"Apr 14 01:05:40","116.255.253.137","27799"," message repeated 3 times: [ Failed password for root from 116.255.253.137 port 27266 ssh2]"
"Apr 14 01:05:40","116.255.253.137","27799"," Connection closed by 116.255.253.137 port 27266 [preauth]"
"Apr 14 01:05:40","116.255.253.137","27799"," PAM 3 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=116.255.253.137  user=root"
"Apr 14 04:15:23","181.25.189.115","27887"," Invalid user admin from 181.25.189.115"
"Apr 14 04:15:23","181.25.189.115","27887"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.25.189.115"
"Apr 14 04:15:24","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:27","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:30","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:32","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:35","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:37","181.25.189.115","27887"," Failed password for invalid user admin from 181.25.189.115 port 54096 ssh2"
"Apr 14 04:15:37","181.25.189.115","27887"," error: maximum authentication attempts exceeded for invalid user admin from 181.25.189.115 port 54096 ssh2 [preauth]"
"Apr 14 04:15:37","181.25.189.115","27887"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.25.189.115"
"Apr 14 05:01:32","178.219.248.139","27914"," Invalid user admin from 178.219.248.139"
"Apr 14 05:01:32","178.219.248.139","27914"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=178.219.248.139"
"Apr 14 05:01:34","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:36","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:38","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:40","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:42","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:43","178.219.248.139","27914"," Failed password for invalid user admin from 178.219.248.139 port 3242 ssh2"
"Apr 14 05:01:43","178.219.248.139","27914"," error: maximum authentication attempts exceeded for invalid user admin from 178.219.248.139 port 3242 ssh2 [preauth]"
"Apr 14 05:01:43","178.219.248.139","27914"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=178.219.248.139"
"Apr 14 05:11:18","177.38.145.209","27916"," Invalid user admin from 177.38.145.209"
"Apr 14 05:11:18","177.38.145.209","27916"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=177.38.145.209"
"Apr 14 05:11:20","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:23","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:26","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:28","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:30","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:32","177.38.145.209","27916"," Failed password for invalid user admin from 177.38.145.209 port 58255 ssh2"
"Apr 14 05:11:32","177.38.145.209","27916"," error: maximum authentication attempts exceeded for invalid user admin from 177.38.145.209 port 58255 ssh2 [preauth]"
"Apr 14 05:11:32","177.38.145.209","27916"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=177.38.145.209"
"Apr 14 08:20:53","196.52.43.51","28463"," Did not receive identification string from 196.52.43.51"
"Apr 14 08:24:52","191.83.152.32","28464"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.83.152.32  user=root"
"Apr 14 08:24:53","191.83.152.32","28464"," Failed password for root from 191.83.152.32 port 51320 ssh2"
"Apr 14 08:25:06","191.83.152.32","28464"," message repeated 5 times: [ Failed password for root from 191.83.152.32 port 51320 ssh2]"
"Apr 14 08:25:06","191.83.152.32","28464"," error: maximum authentication attempts exceeded for root from 191.83.152.32 port 51320 ssh2 [preauth]"
"Apr 14 08:25:06","191.83.152.32","28464"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.83.152.32  user=root"
"Apr 14 08:32:59","170.79.155.119","28477"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=170.79.155.119  user=root"
"Apr 14 08:33:00","170.79.155.119","28477"," Failed password for root from 170.79.155.119 port 36720 ssh2"
"Apr 14 08:33:12","170.79.155.119","28477"," message repeated 5 times: [ Failed password for root from 170.79.155.119 port 36720 ssh2]"
"Apr 14 08:33:12","170.79.155.119","28477"," error: maximum authentication attempts exceeded for root from 170.79.155.119 port 36720 ssh2 [preauth]"
"Apr 14 08:33:12","170.79.155.119","28477"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=170.79.155.119  user=root"
"Apr 14 08:38:34","46.30.160.83","28479"," Invalid user ubnt from 46.30.160.83"
"Apr 14 08:38:34","46.30.160.83","28479"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=46.30.160.83"
"Apr 14 08:38:36","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:38","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:40","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:42","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:44","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:46","46.30.160.83","28479"," Failed password for invalid user ubnt from 46.30.160.83 port 48477 ssh2"
"Apr 14 08:38:46","46.30.160.83","28479"," error: maximum authentication attempts exceeded for invalid user ubnt from 46.30.160.83 port 48477 ssh2 [preauth]"
"Apr 14 08:38:46","46.30.160.83","28479"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=46.30.160.83"
"Apr 15 01:56:19","201.178.245.106","29097"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.245.106  user=root"
"Apr 15 01:56:21","201.178.245.106","29097"," Failed password for root from 201.178.245.106 port 49662 ssh2"
"Apr 15 01:56:32","201.178.245.106","29097"," message repeated 5 times: [ Failed password for root from 201.178.245.106 port 49662 ssh2]"
"Apr 15 01:56:32","201.178.245.106","29097"," error: maximum authentication attempts exceeded for root from 201.178.245.106 port 49662 ssh2 [preauth]"
"Apr 15 01:56:32","201.178.245.106","29097"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.245.106  user=root"
"Apr 15 04:23:43","181.211.173.182","29500"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.211.173.182  user=root"
"Apr 15 04:23:45","181.211.173.182","29500"," Failed password for root from 181.211.173.182 port 39093 ssh2"
"Apr 15 04:23:56","181.211.173.182","29500"," message repeated 5 times: [ Failed password for root from 181.211.173.182 port 39093 ssh2]"
"Apr 15 04:23:56","181.211.173.182","29500"," error: maximum authentication attempts exceeded for root from 181.211.173.182 port 39093 ssh2 [preauth]"
"Apr 15 04:23:56","181.211.173.182","29500"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.211.173.182  user=root"
"Apr 15 23:19:18","122.144.136.83","30302"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.144.136.83  user=root"
"Apr 15 23:19:20","122.144.136.83","30302"," Failed password for root from 122.144.136.83 port 48733 ssh2"
"Apr 15 23:19:30","122.144.136.83","30302"," message repeated 5 times: [ Failed password for root from 122.144.136.83 port 48733 ssh2]"
"Apr 15 23:19:30","122.144.136.83","30302"," error: maximum authentication attempts exceeded for root from 122.144.136.83 port 48733 ssh2 [preauth]"
"Apr 15 23:19:30","122.144.136.83","30302"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.144.136.83  user=root"
"Apr 16 03:45:23","1.189.205.173","30440"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=1.189.205.173  user=root"
"Apr 16 03:45:25","1.189.205.173","30440"," Failed password for root from 1.189.205.173 port 42499 ssh2"
"Apr 16 03:45:36","1.189.205.173","30440"," message repeated 5 times: [ Failed password for root from 1.189.205.173 port 42499 ssh2]"
"Apr 16 03:45:36","1.189.205.173","30440"," error: maximum authentication attempts exceeded for root from 1.189.205.173 port 42499 ssh2 [preauth]"
"Apr 16 03:45:36","1.189.205.173","30440"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=1.189.205.173  user=root"
"Apr 16 06:15:08","181.23.26.185","30503"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.23.26.185  user=root"
"Apr 16 06:15:10","181.23.26.185","30503"," Failed password for root from 181.23.26.185 port 54444 ssh2"
"Apr 16 06:15:21","181.23.26.185","30503"," message repeated 5 times: [ Failed password for root from 181.23.26.185 port 54444 ssh2]"
"Apr 16 06:15:21","181.23.26.185","30503"," error: maximum authentication attempts exceeded for root from 181.23.26.185 port 54444 ssh2 [preauth]"
"Apr 16 06:15:21","181.23.26.185","30503"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.23.26.185  user=root"
"Apr 16 16:19:03","201.27.216.125","31317"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.27.216.125  user=root"
"Apr 16 16:19:04","201.27.216.125","31317"," Failed password for root from 201.27.216.125 port 4531 ssh2"
"Apr 16 16:19:15","201.27.216.125","31317"," message repeated 5 times: [ Failed password for root from 201.27.216.125 port 4531 ssh2]"
"Apr 16 16:19:15","201.27.216.125","31317"," error: maximum authentication attempts exceeded for root from 201.27.216.125 port 4531 ssh2 [preauth]"
"Apr 16 16:19:15","201.27.216.125","31317"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.27.216.125  user=root"
"Apr 16 20:18:35","179.208.151.103","31433"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.208.151.103  user=root"
"Apr 16 20:18:37","179.208.151.103","31433"," Failed password for root from 179.208.151.103 port 59078 ssh2"
"Apr 16 20:18:48","179.208.151.103","31433"," message repeated 5 times: [ Failed password for root from 179.208.151.103 port 59078 ssh2]"
"Apr 16 20:18:48","179.208.151.103","31433"," error: maximum authentication attempts exceeded for root from 179.208.151.103 port 59078 ssh2 [preauth]"
"Apr 16 20:18:48","179.208.151.103","31433"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.208.151.103  user=root"
"Apr 16 21:17:12","119.193.140.203","31519"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.193.140.203  user=root"
"Apr 16 21:17:14","119.193.140.203","31519"," Failed password for root from 119.193.140.203 port 41983 ssh2"
"Apr 16 21:17:26","119.193.140.203","31519"," message repeated 5 times: [ Failed password for root from 119.193.140.203 port 41983 ssh2]"
"Apr 16 21:17:26","119.193.140.203","31519"," error: maximum authentication attempts exceeded for root from 119.193.140.203 port 41983 ssh2 [preauth]"
"Apr 16 21:17:26","119.193.140.203","31519"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.193.140.203  user=root"
"Apr 16 22:09:18","182.243.85.75","31543"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=182.243.85.75  user=root"
"Apr 16 22:09:19","182.243.85.75","31543"," Failed password for root from 182.243.85.75 port 58260 ssh2"
"Apr 16 22:09:30","182.243.85.75","31543"," message repeated 5 times: [ Failed password for root from 182.243.85.75 port 58260 ssh2]"
"Apr 16 22:09:30","182.243.85.75","31543"," error: maximum authentication attempts exceeded for root from 182.243.85.75 port 58260 ssh2 [preauth]"
"Apr 16 22:09:30","182.243.85.75","31543"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=182.243.85.75  user=root"
"Apr 16 22:50:06","61.174.116.31","31570"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=61.174.116.31  user=root"
"Apr 16 22:50:07","61.174.116.31","31570"," Failed password for root from 61.174.116.31 port 57636 ssh2"
"Apr 16 22:50:19","61.174.116.31","31570"," message repeated 5 times: [ Failed password for root from 61.174.116.31 port 57636 ssh2]"
"Apr 16 22:50:19","61.174.116.31","31570"," error: maximum authentication attempts exceeded for root from 61.174.116.31 port 57636 ssh2 [preauth]"
"Apr 16 22:50:19","61.174.116.31","31570"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=61.174.116.31  user=root"
"Apr 17 14:13:42","111.40.166.130","32475"," Invalid user admin from 111.40.166.130"
"Apr 17 14:13:42","111.40.166.130","32475"," pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=111.40.166.130"
"Apr 17 14:13:45","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:48","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:50","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:52","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:54","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:57","111.40.166.130","32475"," Failed password for invalid user admin from 111.40.166.130 port 40155 ssh2"
"Apr 17 14:13:57","111.40.166.130","32475"," error: maximum authentication attempts exceeded for invalid user admin from 111.40.166.130 port 40155 ssh2 [preauth]"
"Apr 17 14:13:57","111.40.166.130","32475"," PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=111.40.166.130"
"Apr 17 14:54:07","85.245.107.41","32491"," Accepted publickey for ubuntu from 85.245.107.41 port 55051 ssh2: RSA SHA256:Kl8kPGZrTiz7g4FO1hyqHdsSBBb5Fge6NWOobN03XJg"
"Apr 17 16:14:57","85.245.107.41","32548"," Received disconnect from 85.245.107.41 port 55051:11: disconnected by user"
